cambioResidencia,viajar,empresa,ciudad,areaName,fechaHoraPublicacion,fechaPublicacion,experienciaAnos,skills,provincia,idiomas,descripcionTitulo,descripcion,tipoTrabajo,tipoContrato,salarioDescripcion,salario,titulo,edadMaxima,edadMinima,educacionMinima,cantidadVacante,modalidadTrabajo,empresaVerificada,anuncioRelevante,aptoDiscapacitado,promedioEmpresa
False,False,BairesDev LLC,Argentina,Informática / Telecomunicaciones,2024-09-09T13:12:45,,5,Tecnología de la información. Lean. Agile,Azuay,Inglés ,Ref. 0339S (RD),En BairesDev® llevamos 15 años liderando proyectos de tecnología para clientes como Google. Rolls-Royce y las startups más innovadoras de Silicon Valley. Actualmente. contamos con un equipo de 4000 profesionales conformado por el top 1% de la industria trabajando de forma remota desde más de 50 países. 		Al postularte a esta vacante. estarás dando el primer paso en un proceso que va más allá de lo convencional: Buscaremos conocer en profundidad tus habilidades. intereses y expectativas con el objetivo de realizar una búsqueda personalizada y encontrar el rol ideal para ti en BairesDev.		Ingeniero de Plataforma de Datos en BairesDev		Estamos buscando un excelente Ingeniero de Plataforma de Datos para unirse al Equipo de Investigación y Desarrollo (I+D) de BairesDev. Este profesional será responsable de la construcción de la plataforma de datos para simplificar y acelerar las tareas cotidianas para el manejo del mundo de los datos. como la ingestión. almacenamiento. procesamiento. catálogo. calidad y gobierno.		Actividades Principales:		- Construir soluciones de ingeniería utilizando las mejores prácticas de desarrollo de software y aplicaciones intensivas en datos.	- Trabajar estrechamente con ingenieros de infraestructura de datos. analítica e ingenieros de aprendizaje automático para recopilar requisitos para entregar componentes reutilizables.	- Supervisar y mantener la salud del ecosistema de la plataforma de datos.	- Aprovechar las herramientas de datos modernas para desarrollar soluciones sencillas a problemas complejos.	- Ayudar continuamente a mejorar las prácticas de ingeniería de software en todos los equipos de datos. subir el listón del equipo y tratar de ser una referencia en calidad y rendimiento.		¿Qué Buscamos?:		- 5+ de experiencia en desarrollo de software.	- 3+ trabajando en plataformas de datos o equipos de ingeniería de datos.	- Sólida experiencia en desarrollo Python. Scala o Java.	- Sólida experiencia trabajando con bases de datos relacionales y NoSQL.	- Experiencia con arquitectura de microservicios y API.	- Experiencia con Kafka o similar.	- Experiencia con computación distribuida.	- Experiencia desarrollando dags de Airflow.	- Nivel avanzado de inglés.		Deseable:	- Experiencia con Graph databases.	- Experiencia con aplicaciones de streaming.		¿Qué Ofrecemos?:		Qué ofrecemos para que tu trabajo (y tu vida) sea más fácil:		- Trabajo 100% remoto: trabaja desde tu casa o donde quieras.	- Compensación en USD o en tu moneda local. como prefieras. muy por encima de la media del mercado.	- Hardware y software.	- Horarios flexibles	- Licencias por mater/paternidad. vacaciones y días festivos nacionales pagos.	- Ambiente laboral multicultural e innovador. perfecto para hacer amigos. colaborar y aprender de las personas más talentosas del mundo.	- Oportunidades de crecimiento y desarrollo profesional a través de mentorías y entrenamientos.		¡Únete a nuestro equipo global!																						,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Trabajo Desde Casa Ingeniero de Plataforma de Datos,,,Universidad,3,,True,False,True,
False,False,BairesDev LLC,Argentina,Informática / Telecomunicaciones,2024-09-09T13:12:27,,4,Linux. UNIX. Tecnología de la información. Testeo. Lean. Agile. Test-driven development (TDD),Azuay,Inglés ,Ref. 0027S (RD),En BairesDev® llevamos 15 años liderando proyectos de tecnología para clientes como Google. Rolls-Royce y las startups más innovadoras de Silicon Valley. Actualmente. contamos con un equipo de 4000 profesionales conformado por el top 1% de la industria trabajando de forma remota desde más de 50 países. 		Al postularte a esta vacante. estarás dando el primer paso en un proceso que va más allá de lo convencional: Buscaremos conocer en profundidad tus habilidades. intereses y expectativas con el objetivo de realizar una búsqueda personalizada y encontrar el rol ideal para ti en BairesDev.		Tester de Software (QA) / I + D en BairesDev		Buscamos probadores de software (QA) destacados para unirse al equipo de Investigación y Desarrollo (I+D) de BairesDev.	Nuestro equipo de I + D es una parte esencial de nuestras soluciones tecnológicas que impulsan millones en ingresos anualmente. por lo que solo contratamos lo mejor de lo mejor.	Dentro del equipo encontrarás muchos retos diferentes: Análisis de datos. Machine Learning. Desktop y desarrollos web son algunos de los más relevantes ahora mismo. pero para impulsar la innovación. ¡notarás que cada día surgen cosas nuevas!	El área de I+D es sin duda el área más apasionante y desafiante de toda la compañía. y aunque BairesDev está conformada por gente realmente talentosa en general. aquí encontrarás profesionales con amplia experiencia y también niveles intelectuales y creativos. muy por encima de la media.	Queremos que la gente disfrute del viaje. ¿Estás preparado?		Actividades Principales:		- Analizar los requisitos del usuario final para definir y documentar los planes de prueba.	- Ejecutar casos de prueba. depurar. detectar errores y/o posibles mejoras. documentarlos y hacer un seguimiento para su resolución.	- Generar informes de resultados de pruebas y errores detectados.	- Definir las prioridades y planificar las pruebas de los requisitos del sistema.	- Documentar las funcionalidades de los sistemas.	- Representar al usuario final ante los desarrolladores para garantizar que se cumplen los requisitos.	- Detectar y proponer mejoras tanto en el proceso de control de calidad como en el ciclo de desarrollo de software.		¿Qué Buscamos?:		- 4+ años de experiencia en pruebas de Productos Web.	- Sólidos conocimientos de herramientas de testing.	- Desarrollo de planes de prueba: creación de casos de prueba y depuración.	- Conocimientos adicionales en tecnologías Web.	- Amplios conocimientos de entornos Unix y Linux.	- Nivel avanzado de inglés.		Qué ofrecemos para que tu trabajo (y tu vida) seja mais fácil:		- Trabajo 100% remoto: trabaja desde tu casa o donde quieras.	- Compensación en USD o en tu moneda local. como prefieras. muy por encima de la media del mercado.	- Hardware y software.	- Horarios flexibles	- Licencias por mater/paternidad. vacaciones y días festivos nacionales pagos.	- Ambiente laboral multicultural e innovador. perfecto para hacer amigos. colaborar y aprender de las personas más talentosas del mundo.	- Oportunidades de crecimiento y desarrollo profesional a través de mentorías y entrenamientos.		¡Únete a nuestro equipo global!,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Trabajo Desde Casa Tester de Software (QA) / I + D,,,Universidad,10,,True,False,True,
False,False,BairesDev LLC,Argentina,Informática / Telecomunicaciones,2024-09-09T13:12:01,,7,Linux. Python. Tecnología de la información. Perl. Sass. Lean. Agile,Azuay,Inglés ,Ref. 0121E,At BairesDev®. we've been leading the way in technology projects for over 15 years. We deliver cutting-edge solutions to giants like Google and the most innovative startups in Silicon Valley. 		Our diverse 4.000+ team. composed of the world's Top 1% of tech talent. works remotely on roles that drive significant impact worldwide.		When you apply for this position. you're taking the first step in a process that goes beyond the ordinary. We aim to align your passions and skills with our vacancies. setting you on a path to exceptional career development and success.		DevOps Tech Lead at BairesDev		If you are a natural DevOps Tech leader with mentoring experience. this job is for you! As a Tech Leader in our Development Team. your mission will be technically overseeing a team of experienced front and back developers. You will work in a fast-paced global team in charge of pushing the innovation to the next level. Innovation is at the heart of the BairesDev strategy. 		What You Will Do:		- Experience using DevOps toolsets/mindset. including CI/CD. configuration management and containerization.	- Create full SDLC DevOps platforms.	- Leading teams in an engineering capacity.	- Create large-scale blueprints and roadmaps. including current & future states for infrastructure technology.		Here’s what we are looking for:		- 7+ years of experience working as DevOps. 	- Advance agile methodologies management.	- Advanced Design Patterns knowledge.	- Advanced IT infrastructure knowledge.	- Experience with Security.	- Experience developing/integrating with large-scale application.	- Fully specialized in Backend. Frontend development areas.	- Strong experience in coding reviews and managing CI/CD pipelines.	- Expert understanding of the benefits/weaknesses of client's requirements.	- Advanced knowledge of the tradeoffs of choosing a certain technology.	- Strong experience participating in meetings with clients. users. and stakeholders. 	- Experience leading teams. allocating tasks. identifying risks. decision making. estimating tasks. managing conflicts. planning.	- Advanced English Level.		How we do make your work (and your life) easier:		- 100% remote work (from anywhere).	- Excellent compensation in USD or your local currency if preferred	- Hardware and software setup for you to work from home.	- Flexible hours: create your own schedule.	- Paid parental leaves. vacations. and national holidays.	- Innovative and multicultural work environment: collaborate and learn from the global Top 1% of talent.	- Supportive environment with mentorship. promotions. skill development. and diverse growth opportunities.		Apply now and become part of a global team where your unique talents can truly thrive!,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Work From Home DevOps Tech Lead,,,Universidad,1,,True,False,True,
False,False,BairesDev LLC,Argentina,Informática / Telecomunicaciones,2024-09-09T13:11:33,,5,Java. Tecnología de la información. Lean. Agile,Azuay,Inglés ,Ref. 0003E,At BairesDev®. we've been leading the way in technology projects for over 15 years. We deliver cutting-edge solutions to giants like Google and the most innovative startups in Silicon Valley. 		Our diverse 4.000+ team. composed of the world's Top 1% of tech talent. works remotely on roles that drive significant impact worldwide.		When you apply for this position. you're taking the first step in a process that goes beyond the ordinary. We aim to align your passions and skills with our vacancies. setting you on a path to exceptional career development and success.		Senior Java Developer at BairesDev		Being a Senior Java Developer in our Development Team is just like being a full-time problem solver. We expect your abilities to be a combination of experience. knowledge. and independence. Innovation is also at the heart of the BairesDev strategy. So. if you were willing to take on the most complex tasks and be a master of your tech stack. Java. then you are probably one of those unique we’re looking for.		What You Will Do:		- Work with software development teams to gather requirements and ensure best practices adhere.	- Design. Implement & Support solutions for application development. security. analytics. and performance management.	- Conform to existing industry and Verizon security coding standards adhering to fortify scan and other security tool review requirements.	- Conduct code reviews for junior members of the team and do peer code reviews to make sure the code is following standards set forward by the architects.	- Run test scripts against code to ensure quality delivery.	- Resolve code issues with urgency.		Here’s what we are looking for:		- 5+ years of experience in Java.	- Experience with SQL and NoSQL Databases.	- Experience with Microservices and the Cloud.	- Advanced algorithm knowledge.	- IT infrastructure knowledge.	- Intermediate agile methodologies management.	- Strong understanding of best practices. SOLID principles. CLEAN Code. and scalable solutions.	- Design Patterns knowledge.	- Experience developing entire applications from scratch.	- Experience in automated tests. and CI/CD pipelines.	- Strong experience with Version control.	- Advanced English level.		How we do make your work (and your life) easier:		- 100% remote work (from anywhere).	- Excellent compensation in USD or your local currency if preferred	- Hardware and software setup for you to work from home.	- Flexible hours: create your own schedule.	- Paid parental leaves. vacations. and national holidays.	- Innovative and multicultural work environment: collaborate and learn from the global Top 1% of talent.	- Supportive environment with mentorship. promotions. skill development. and diverse growth opportunities.		Apply now and become part of a global team where your unique talents can truly thrive!,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Work From Home Senior Java Developer,,,Universidad,3,,True,False,True,
False,False,BairesDev LLC,Argentina,Informática / Telecomunicaciones,2024-09-09T13:10:44,,7,CSS. JavaScript. Tecnología de la información. AngularJS. Lean. Agile. HTML 5,Azuay,Inglés ,Ref. 0169S,En BairesDev® llevamos 15 años liderando proyectos de tecnología para clientes como Google. Rolls-Royce y las startups más innovadoras de Silicon Valley. Actualmente. contamos con un equipo de 4000 profesionales conformado por el top 1% de la industria trabajando de forma remota desde más de 50 países. 		Al postularte a esta vacante. estarás dando el primer paso en un proceso que va más allá de lo convencional: Buscaremos conocer en profundidad tus habilidades. intereses y expectativas con el objetivo de realizar una búsqueda personalizada y encontrar el rol ideal para ti en BairesDev.		React Tech Lead en BairesDev		Si eres un líder por naturaleza con experiencia como mentor. ¡Este es el trabajo para ti!	Como Líder Tech de React en nuestro equipo de Desarrollo. tu misión será supervisar técnicamente a un equipo de desarrolladores de Front y Back End.	Trabajarás en un equipo global de ritmo acelerado encargado de llevar la innovación al siguiente nivel. La innovación está en el corazón de la estrategia de BairesDev. 		Actividades principales:  		- Desarrollar frameworks para que otros desarrolladores construyan aplicaciones con ellos.	- Asistir en el coaching y orientación de otros desarrolladores de React.		¿Qué Buscamos?:		- Gestión avanzada de metodologías ágiles.	- Conocimiento avanzado de patrones de diseño.	- Conocimiento avanzado de infraestructura IT.	- Experiencia en seguridad.	- Experiencia en el desarrollo/integración de aplicaciones a gran escala.	- Especialización completa en áreas de desarrollo Backend y Frontend.	- Sólida experiencia en revisión de código y gestión de pipelines CI/CD.	- Conocimiento experto de las ventajas/debilidades de los requisitos del cliente.	- Conocimiento avanzado de las ventajas y desventajas de elegir una determinada tecnología.	- Sólida experiencia participando en reuniones con clientes. usuarios y partes interesadas.	- Experiencia liderando equipos. asignando tareas. identificando riesgos. tomando decisiones. estimando tareas. gestionando conflictos y planificando.	- Nivel de inglés avanzado.		¿Qué Ofrecemos?:		Qué ofrecemos para que tu trabajo (y tu vida) sea más fácil:		- Trabajo 100% remoto: trabaja desde tu casa o donde quieras.	- Compensación en USD o en tu moneda local. como prefieras. muy por encima de la media del mercado.	- Hardware y software.	- Horarios flexibles	- Licencias por mater/paternidad. vacaciones y días festivos nacionales pagos.	- Ambiente laboral multicultural e innovador. perfecto para hacer amigos. colaborar y aprender de las personas más talentosas del mundo.	- Oportunidades de crecimiento y desarrollo profesional a través de mentorías y entrenamientos.		¡Únete a nuestro equipo global!																						,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Trabajo Desde Casa React Tech Lead,,,Universidad,1,,True,False,True,
False,True,,,Atención a clientes,2024-09-09T04:24:11,,1,Atención al cliente. Gestión de ventas. Negociación,Azuay,,,Nos encontramos en la búsqueda de Asesor Comercial para marca de productos odontológicos en la Ciudad de Cuenca		* Atención al cliente vía Whatsapp. telefónica. email	* Visitas a doctores para demostración de productos	* Coordinar el envío de pedidos	* Dar atención especializada 	* Participar de capacitaciones continuas		Persona proactiva y dinámica	Disponibilidad para viajar de ser necesario	Buena disposición para atender al cliente,Tiempo Completo,Otro tipo de contrato,460.00 US$ (Mensual),460,Asesor Comercial,40,25,Bachillerato / Educación Media,3,Presencial,False,True,True,
False,True,,,Ventas,2024-09-09T04:04:09,,5,Microsoft Excel. Administración de sistemas,Azuay,,,revisar la cartera de clientes e incrementar la misma. acompañar a los vendedores de distribuidores para mejorar la venta efectiva. prospectar clientes. realizar estrategias para mejorar el posicionamiento del producto en el mercado,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,supervisor de ventas Azuay. El Oro. Loja,45,28,Bachillerato / Educación Media,1,Presencial,False,True,False,
False,False,BairesDev LLC,Argentina,Mercadotecnia / Publicidad / Comunicación,2024-09-09T13:15:19,,3,Marketing. Publicidad. Social Media. Tecnología de la información. Lean. Agile. Redes Sociales,Azuay,Inglés ,Ref. 0210E,At BairesDev®. we've been leading the way in technology projects for over 15 years. We deliver cutting-edge solutions to giants like Google and the most innovative startups in Silicon Valley. 		Our diverse 4.000+ team. composed of the world's Top 1% of tech talent. works remotely on roles that drive significant impact worldwide.		When you apply for this position. you're taking the first step in a process that goes beyond the ordinary. We aim to align your passions and skills with our vacancies. setting you on a path to exceptional career development and success.		Social Media Community Manager at BairesDev		We are looking for a Social Media Community Manager with proven experience and a passion for social media. to join our Team and help spearhead our growth. This is an excellent opportunity to be one of the key members of our Marketing team and position yourself for unique career growth opportunities.		What You Will Do:		 - Work closely with the marketing team to develop social media campaigns that help to achieve corporate marketing goals.	-  Plan. create. curate. and adapt content to post on each social network daily.	-  Monitor the company's social media accounts and offer constructive interaction with users.	- Create methods for improving our digital footprint in directories and online customer review platforms.	- Analyze the long-term needs of the company's social media strategy and offer reports to the management teams that outline any necessary changes to the digital marketing plan.	- Develop monthly reports on emerging social media trends that will be submitted to the management and executive teams.		Here’s what we are looking for:		- 3+ years of experience in social media management.	- Knowledge of major social media platforms: LinkedIn. Facebook. Instagram. Twitter. YouTube. Quora. etc.	- Copywriting experience developing content in English.	- Direct experience in B2B marketing ideally in lead generation using social media.	- US market experience.	- Able to explain complex social media data in an understandable way.	- Problem-solving and multi-tasking skills.	- Advanced English level.		How we do make your work (and your life) easier:		- 100% remote work (from anywhere).	- Excellent compensation in USD or your local currency if preferred	- Hardware and software setup for you to work from home.	- Flexible hours: create your own schedule.	- Paid parental leaves. vacations. and national holidays.	- Innovative and multicultural work environment: collaborate and learn from the global Top 1% of talent.	- Supportive environment with mentorship. promotions. skill development. and diverse growth opportunities.		Apply now and become part of a global team where your unique talents can truly thrive!,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Work From Home Social Media Community Manager,,,Universidad,10,,True,False,True,
False,False,BairesDev LLC,Argentina,Recursos Humanos,2024-09-09T13:14:16,,2,Reclutamiento. Recursos Humanos. Tecnología de la información. Lean. Agile,Azuay,Inglés ,Ref. 0196S,At BairesDev®. we've been leading the way in technology projects for over 15 years. We deliver cutting-edge solutions to giants like Google and the most innovative startups in Silicon Valley. 		Our diverse 4.000+ team. composed of the world's Top 1% of tech talent. works remotely on roles that drive significant impact worldwide.		When you apply for this position. you're taking the first step in a process that goes beyond the ordinary. We aim to align your passions and skills with our vacancies. setting you on a path to exceptional career development and success.		Supply Chain Lead at BairesDev		We are looking for a Supply Chain Lead to join our team and coordinate a team to ensure correct and timely management of the company’s assets in stock and being used by our employees.		What You Will Do:		- Build and maintain relationships with suppliers.	- Ensure accuracy and timely movement of assets.	- Build. improve. and maintain the process. ensuring it follows business trends and demands.	- Prepare client and accounting reports.	- Maintain inventory of all inventoriable assets.	- Identify opportunities and implement improvements for the company.	- Develop and maintain KPIs.	- Implement and execute a control system.		Here’s what we are looking for:		- Inventory management experience is preferred.	- Previous experience with SAP is desirable.	- Solid experience in leadership roles. (Desirable).	- Previous experience in a service company (preferred).	- Superior analytical abilities.	- Good interpersonal and communication skills.	- Advanced English level.		How we do make your work (and your life) easier:		How we make your work (and your life) easier:		- 100% remote work (from anywhere).	- Excellent compensation in USD or your local currency if preferred	- Hardware and software setup for you to work from home.	- Flexible hours: create your own schedule.	- Paid parental leaves. vacations. and national holidays.	- Innovative and multicultural work environment: collaborate and learn from the global Top 1% of talent.	- Supportive environment with mentorship. promotions. skill development. and diverse growth opportunities.		Apply now and become part of a global team where your unique talents can truly thrive!,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Trabajo Desde Casa Especialista en Adquisición de Talento,,,Universidad,10,,True,False,True,
False,False,BairesDev LLC,Argentina,Recursos Humanos,2024-09-09T13:13:56,,4,Desarrollo de producto. Gestión de coste. Gestión de equipos. Gestión del Tiempo. Recursos Humanos. Tecnología de la información. Lean. Agile. Gestión de inventarios. Gestión de personal,Azuay,Inglés ,Ref. 0049E,At BairesDev®. we've been leading the way in technology projects for over 15 years. We deliver cutting-edge solutions to giants like Google and the most innovative startups in Silicon Valley. 		Our diverse 4.000+ team. composed of the world's Top 1% of tech talent. works remotely on roles that drive significant impact worldwide.		When you apply for this position. you're taking the first step in a process that goes beyond the ordinary. We aim to align your passions and skills with our vacancies. setting you on a path to exceptional career development and success.		Senior Project Manager at BairesDev		Are you a Senior Project Manager and have you been through the whole development cycle at least once? Are you able to comprehend the client's requirements and specificities in order to transform problems into solutions? Have you made a lot of the simplest mistakes and learned from them? If you are this professional. you are probably a good match for us! Join our Management team; apply now. 		What You Will Do:		- Create a forecast for the projects for which you are responsible.	- Follow and control project management using agile methodologies.	- Verify the viability and prepare budgets. equipment. and resources.	- Identify and manage risks to ensure that delivery arrives on time.	- Ensure that your team adheres to established methodologies and processes.	- Implement the necessary changes throughout the process.	- Carry out monitoring and control activities to track the progress of the project.	- Ensure customer and team satisfaction throughout the entire project.		Here’s what we are looking for:		- Previous experience with Agile methodologies.	- Knowledge and experience with APIs and Web services.	- Knowledge of data persistence (databases).	- Advanced algorithmic knowledge.	- Basic understanding of IT infrastructure.	- Intermediate system design knowledge.	- Previous experience developing modules for real-world applications.	- Previous experience implementing unit testing in code.	- Understanding Version Control Tools.	- Advanced English level.		How we do make your work (and your life) easier:		- 100% remote work (from anywhere).	- Excellent compensation in USD or your local currency if preferred	- Hardware and software setup for you to work from home.	- Flexible hours: create your own schedule.	- Paid parental leaves. vacations. and national holidays.	- Innovative and multicultural work environment: collaborate and learn from the global Top 1% of talent.	- Supportive environment with mentorship. promotions. skill development. and diverse growth opportunities.		Apply now and become part of a global team where your unique talents can truly thrive!,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Work From Home Senior Project Manager,,,Universidad,10,,True,False,True,
False,False,BairesDev LLC,Argentina,Informática / Telecomunicaciones,2024-09-09T13:13:10,,5,SQL Server. Tecnología de la información. Lean. Agile,Azuay,Inglés ,Ref. 0960E,At BairesDev®. we've been leading the way in technology projects for over 15 years. We deliver cutting-edge solutions to giants like Google and the most innovative startups in Silicon Valley. 		Our diverse 4.000+ team. composed of the world's Top 1% of tech talent. works remotely on roles that drive significant impact worldwide.		When you apply for this position. you're taking the first step in a process that goes beyond the ordinary. We aim to align your passions and skills with our vacancies. setting you on a path to exceptional career development and success.		Data Engineer at BairesDev		We are looking for a Data Engineer to join our Development team and participate in different projects made up of multicultural teams distributed worldwide.		What You Will Do:		- Interview other Data Scientists and Data engineers to vet their technical abilities. 	- Input data from those interviews into the product and help develop a predictive. fair. and enjoyable solution. 	- Work together with developers. tech leads. and solution architects to build applications.	- Improve existing structures by adding new functionalities or proposing technological updates so that as a result. the impact of your contribution is significant in the core of each business.	- Improve the user experience on scalable and high-availability platforms. contributing to the key differential of each business.		Here’s what we are looking for:		- 5+ years of experience working as a developer.	- 3+ years of experience working as a Data Scientist / Data Engineer.	- Proficient with analysis. troubleshooting. and problem-solving.	- Hands-on experience with managing data loads and data quality.	- Advanced English level.		How we do make your work (and your life) easier:		- 100% remote work (from anywhere).	- Excellent compensation in USD or your local currency if preferred	- Hardware and software setup for you to work from home.	- Flexible hours: create your own schedule.	- Paid parental leaves. vacations. and national holidays.	- Innovative and multicultural work environment: collaborate and learn from the global Top 1% of talent.	- Supportive environment with mentorship. promotions. skill development. and diverse growth opportunities.		Apply now and become part of a global team where your unique talents can truly thrive!,Tiempo Completo,Otro tipo de contrato,A convenir,0,Work From Home Data Engineer,,,Educación Técnico/Profesional,3,,True,False,True,
False,False,BairesDev LLC,Argentina,Informática / Telecomunicaciones,2024-09-09T13:14:35,,1,Atención al cliente. Tecnología de la información. Lean,Azuay,Inglés ,Ref. 0080E,At BairesDev®. we've been leading the way in technology projects for over 15 years. We deliver cutting-edge solutions to giants like Google and the most innovative startups in Silicon Valley. 		Our diverse 4.000+ team. composed of the world's Top 1% of tech talent. works remotely on roles that drive significant impact worldwide.		When you apply for this position. you're taking the first step in a process that goes beyond the ordinary. We aim to align your passions and skills with our vacancies. setting you on a path to exceptional career development and success.		Supply Chain Lead at BairesDev		We are looking for a Supply Chain Lead to join our team and coordinate a team to ensure correct and timely management of the company’s assets in stock and being used by our employees.		What You Will Do:		- Build and maintain relationships with suppliers.	- Ensure accuracy and timely movement of assets.	- Build. improve. and maintain the process. ensuring it follows business trends and demands.	- Prepare client and accounting reports.	- Maintain inventory of all inventoriable assets.	- Identify opportunities and implement improvements for the company.	- Develop and maintain KPIs.	- Implement and execute a control system.		Here’s what we are looking for:		- Inventory management experience is preferred.	- Previous experience with SAP is desirable.	- Solid experience in leadership roles. (Desirable).	- Previous experience in a service company (preferred).	- Superior analytical abilities.	- Good interpersonal and communication skills.	- Advanced English level.		How we do make your work (and your life) easier:		How we make your work (and your life) easier:		- 100% remote work (from anywhere).	- Excellent compensation in USD or your local currency if preferred	- Hardware and software setup for you to work from home.	- Flexible hours: create your own schedule.	- Paid parental leaves. vacations. and national holidays.	- Innovative and multicultural work environment: collaborate and learn from the global Top 1% of talent.	- Supportive environment with mentorship. promotions. skill development. and diverse growth opportunities.		Apply now and become part of a global team where your unique talents can truly thrive!,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Work From Home IT Support Analyst,,,Universidad,10,,True,False,True,
False,False,BairesDev LLC,Argentina,Informática / Telecomunicaciones,2024-09-09T13:13:29,,2,Tecnología de la información. Ventas. Lean. Agile,Azuay,Inglés ,Ref. 0031S,En BairesDev® llevamos 15 años liderando proyectos de tecnología para clientes como Google. Rolls-Royce y las startups más innovadoras de Silicon Valley. Actualmente. contamos con un equipo de 4000 profesionales conformado por el top 1% de la industria trabajando de forma remota desde más de 50 países. 		Al postularte a esta vacante. estarás dando el primer paso en un proceso que va más allá de lo convencional: Buscaremos conocer en profundidad tus habilidades. intereses y expectativas con el objetivo de realizar una búsqueda personalizada y encontrar el rol ideal para ti en BairesDev.		Analista de Negocios en BairesDev		Buscamos Analista de Negocios para sumarse al equipo de Desarrollo y participar en distintos proyectos conformados por equipos multiculturales distribuidos en todo el mundo. Buscamos personas proactivas. dinámicas y team players. con gran capacidad de organización. acostumbradas a manejar múltiples tareas y con marcada atención al detalle. Se trata de una excelente oportunidad para aquellos profesionales que busquen desarrollarse en una de las empresas con mayor crecimiento de la industria! 		Estos desarrolladores enfrentarán numerosos desafíos técnicos. por lo cual deberán utilizar tecnologías actuales. involucrarse en el mundo mobile. de aplicaciones web. dispositivos. etc.		Principales responsabilidades:		- Ser el enlace entre los usuarios y los equipos de desarrollo técnico.	- Ser responsable de identificar las necesidades del negocio.	- Generarar la documentación funcional específica.	- Traducir los requisitos en requisitos para los equipos de desarrollo.		¿Qué Buscamos?:		- Experiencia extensa trabajando en requerimientos de productos informáticos.	- Muy buen manejo de la comunicación interpersonal y manejo de clientes.	- Muy buenas habilidades de trabajo en equipo multidisciplinarios.	- Nivel de inglés avanzado.		¿Qué Ofrecemos?:		Qué ofrecemos para que tu trabajo (y tu vida) sea más fácil:		- Trabajo 100% remoto: trabaja desde tu casa o donde quieras.	- Compensación en USD o en tu moneda local. como prefieras. muy por encima de la media del mercado.	- Hardware y software.	- Horarios flexibles	- Licencias por mater/paternidad. vacaciones y días festivos nacionales pagos.	- Ambiente laboral multicultural e innovador. perfecto para hacer amigos. colaborar y aprender de las personas más talentosas del mundo.	- Oportunidades de crecimiento y desarrollo profesional a través de mentorías y entrenamientos.		¡Únete a nuestro equipo global!																						,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Trabajo Desde Casa Analista de Negocios,,,Universidad,10,,True,False,True,
